 8.2e+06	 1.77698e+11	 1.24228e+30	 4.64132e+32
 8.3e+06	 1.76821e+11	 1.23412e+30	 4.79702e+32
 8.4e+06	 1.7594e+11	 1.22593e+30	 4.95567e+32
 8.5e+06	 1.75055e+11	 1.21771e+30	 5.1173e+32
 8.6e+06	 1.74165e+11	 1.20946e+30	 5.2819e+32
 8.7e+06	 1.7327e+11	 1.20119e+30	 5.44947e+32
 8.8e+06	 1.72372e+11	 1.19289e+30	 5.62001e+32
 8.9e+06	 1.71469e+11	 1.18457e+30	 5.79352e+32
 9e+06	 1.70563e+11	 1.17623e+30	 5.97e+32
 9.1e+06	 1.69653e+11	 1.16787e+30	 6.14945e+32
 9.2e+06	 1.68739e+11	 1.15949e+30	 6.33186e+32
 9.3e+06	 1.67822e+11	 1.15109e+30	 6.51724e+32
 9.4e+06	 1.66901e+11	 1.14268e+30	 6.70557e+32
 9.5e+06	 1.65977e+11	 1.13426e+30	 6.89685e+32
 9.6e+06	 1.65051e+11	 1.12582e+30	 7.09108e+32
 9.7e+06	 1.64121e+11	 1.11738e+30	 7.28825e+32
 9.8e+06	 1.63189e+11	 1.10892e+30	 7.48836e+32
 9.9e+06	 1.62254e+11	 1.10046e+30	 7.69138e+32
 1e+07	 1.61317e+11	 1.09199e+30	 7.89732e+32
 1.01e+07	 1.60377e+11	 1.08352e+30	 8.10617e+32
 1.02e+07	 1.59436e+11	 1.07504e+30	 8.31791e+32
 1.03e+07	 1.58492e+11	 1.06657e+30	 8.53253e+32
 1.04e+07	 1.57546e+11	 1.05809e+30	 8.75003e+32
 1.05e+07	 1.56599e+11	 1.04962e+30	 8.97039e+32
 1.06e+07	 1.5565e+11	 1.04115e+30	 9.19359e+32
 1.07e+07	 1.547e+11	 1.03268e+30	 9.41963e+32
 1.08e+07	 1.53748e+11	 1.02421e+30	 9.64848e+32
 1.09e+07	 1.52795e+11	 1.01576e+30	 9.88014e+32
 1.1e+07	 1.51841e+11	 1.00731e+30	 1.01146e+33
 1.11e+07	 1.50886e+11	 9.98873e+29	 1.03518e+33
 1.12e+07	 1.4993e+11	 9.90445e+29	 1.05918e+33
 1.13e+07	 1.48973e+11	 9.82028e+29	 1.08345e+33
 1.14e+07	 1.48016e+11	 9.73625e+29	 1.10799e+33
 1.15e+07	 1.47059e+11	 9.65236e+29	 1.13281e+33
 1.16e+07	 1.46101e+11	 9.56862e+29	 1.15789e+33
 1.17e+07	 1.45143e+11	 9.48505e+29	 1.18324e+33
 1.18e+07	 1.44185e+11	 9.40166e+29	 1.20885e+33
 1.19e+07	 1.43226e+11	 9.31845e+29	 1.23472e+33
 1.2e+07	 1.42269e+11	 9.23544e+29	 1.26086e+33
 1.21e+07	 1.41311e+11	 9.15264e+29	 1.28725e+33
 1.22e+07	 1.40353e+11	 9.07006e+29	 1.3139e+33
 1.23e+07	 1.39397e+11	 8.98771e+29	 1.3408e+33
 1.24e+07	 1.3844e+11	 8.9056e+29	 1.36795e+33
 1.25e+07	 1.37485e+11	 8.82374e+29	 1.39535e+33
 1.26e+07	 1.3653e+11	 8.74214e+29	 1.423e+33
 1.27e+07	 1.35577e+11	 8.66081e+29	 1.45089e+33
 1.28e+07	 1.34624e+11	 8.57976e+29	 1.47902e+33
 1.29e+07	 1.33672e+11	 8.49899e+29	 1.50739e+33
 1.3e+07	 1.32722e+11	 8.41852e+29	 1.536e+33
 1.31e+07	 1.31773e+11	 8.33836e+29	 1.56484e+33
 1.32e+07	 1.30825e+11	 8.25851e+29	 1.59391e+33
 1.33e+07	 1.29879e+11	 8.17899e+29	 1.62321e+33
 1.34e+07	 1.28935e+11	 8.09979e+29	 1.65274e+33
 1.35e+07	 1.27992e+11	 8.02093e+29	 1.68248e+33
 1.36e+07	 1.27052e+11	 7.94241e+29	 1.71245e+33
 1.37e+07	 1.26113e+11	 7.86425e+29	 1.74264e+33
 1.38e+07	 1.25176e+11	 7.78645e+29	 1.77304e+33
 1.39e+07	 1.24241e+11	 7.70902e+29	 1.80365e+33
 1.4e+07	 1.23308e+11	 7.63196e+29	 1.83447e+33
 1.41e+07	 1.22378e+11	 7.55528e+29	 1.86549e+33
 1.42e+07	 1.2145e+11	 7.47898e+29	 1.89672e+33
 1.43e+07	 1.20524e+11	 7.40308e+29	 1.92815e+33
 1.44e+07	 1.19601e+11	 7.32758e+29	 1.95977e+33
 1.45e+07	 1.18681e+11	 7.25249e+29	 1.99159e+33
 1.46e+07	 1.17763e+11	 7.1778e+29	 2.0236e+33
 1.47e+07	 1.16848e+11	 7.10353e+29	 2.0558e+33
 1.48e+07	 1.15936e+11	 7.02968e+29	 2.08818e+33
 1.49e+07	 1.15026e+11	 6.95626e+29	 2.12074e+33
 1.5e+07	 1.1412e+11	 6.88327e+29	 2.15348e+33
 1.51e+07	 1.13217e+11	 6.81071e+29	 2.1864e+33
 1.52e+07	 1.12316e+11	 6.73859e+29	 2.21948e+33
 1.53e+07	 1.11419e+11	 6.66692e+29	 2.25274e+33
 1.54e+07	 1.10525e+11	 6.5957e+29	 2.28616e+33
 1.55e+07	 1.09635e+11	 6.52493e+29	 2.31974e+33
 1.56e+07	 1.08747e+11	 6.45462e+29	 2.35349e+33
 1.57e+07	 1.07863e+11	 6.38476e+29	 2.38739e+33
 1.58e+07	 1.06983e+11	 6.31537e+29	 2.42144e+33
 1.59e+07	 1.06106e+11	 6.24645e+29	 2.45564e+33
 1.6e+07	 1.05233e+11	 6.17799e+29	 2.48999e+33
 1.61e+07	 1.04363e+11	 6.11001e+29	 2.52448e+33
 1.62e+07	 1.03497e+11	 6.04251e+29	 2.55911e+33
 1.63e+07	 1.02635e+11	 5.97548e+29	 2.59388e+33
 1.64e+07	 1.01777e+11	 5.90893e+29	 2.62878e+33
 1.65e+07	 1.00922e+11	 5.84287e+29	 2.66381e+33
 1.66e+07	 1.00071e+11	 5.77729e+29	 2.69897e+33
 1.67e+07	 9.92243e+10	 5.7122e+29	 2.73425e+33
 1.68e+07	 9.83815e+10	 5.6476e+29	 2.76965e+33
 1.69e+07	 9.75427e+10	 5.58348e+29	 2.80517e+33
 1.7e+07	 9.67079e+10	 5.51986e+29	 2.8408e+33
 1.71e+07	 9.58772e+10	 5.45674e+29	 2.87655e+33
 1.72e+07	 9.50507e+10	 5.39411e+29	 2.9124e+33
 1.73e+07	 9.42283e+10	 5.33197e+29	 2.94836e+33
 1.74e+07	 9.34101e+10	 5.27033e+29	 2.98441e+33
 1.75e+07	 9.25962e+10	 5.20919e+29	 3.02057e+33
 1.76e+07	 9.17866e+10	 5.14855e+29	 3.05682e+33
 1.77e+07	 9.09812e+10	 5.0884e+29	 3.09316e+33
 1.78e+07	 9.01802e+10	 5.02876e+29	 3.12958e+33
 1.79e+07	 8.93835e+10	 4.96961e+29	 3.1661e+33
 1.8e+07	 8.85913e+10	 4.91097e+29	 3.20269e+33
 1.81e+07	 8.78035e+10	 4.85282e+29	 3.23937e+33
 1.82e+07	 8.70201e+10	 4.79518e+29	 3.27611e+33
 1.83e+07	 8.62411e+10	 4.73804e+29	 3.31294e+33
 1.84e+07	 8.54667e+10	 4.68139e+29	 3.34983e+33
 1.85e+07	 8.46968e+10	 4.62525e+29	 3.38678e+33
 1.86e+07	 8.39314e+10	 4.5696e+29	 3.4238e+33
 1.87e+07	 8.31706e+10	 4.51446e+29	 3.46088e+33
 1.88e+07	 8.24144e+10	 4.45981e+29	 3.49802e+33
 1.89e+07	 8.16627e+10	 4.40566e+29	 3.53521e+33
 1.9e+07	 8.09157e+10	 4.352e+29	 3.57245e+33
 1.91e+07	 8.01732e+10	 4.29884e+29	 3.60974e+33
 1.92e+07	 7.94355e+10	 4.24618e+29	 3.64708e+33
 1.93e+07	 7.87023e+10	 4.19401e+29	 3.68445e+33
 1.94e+07	 7.79739e+10	 4.14233e+29	 3.72187e+33
 1.95e+07	 7.72501e+10	 4.09114e+29	 3.75932e+33
 1.96e+07	 7.6531e+10	 4.04044e+29	 3.7968e+33
 1.97e+07	 7.58166e+10	 3.99023e+29	 3.83431e+33
 1.98e+07	 7.51069e+10	 3.94051e+29	 3.87185e+33
 1.99e+07	 7.44019e+10	 3.89127e+29	 3.90942e+33
 2e+07	 7.37016e+10	 3.84251e+29	 3.947e+33
 2.01e+07	 7.30061e+10	 3.79424e+29	 3.98461e+33
 2.02e+07	 7.23152e+10	 3.74644e+29	 4.02223e+33
 2.03e+07	 7.16292e+10	 3.69912e+29	 4.05986e+33
 2.04e+07	 7.09478e+10	 3.65228e+29	 4.0975e+33
 2.05e+07	 7.02712e+10	 3.60592e+29	 4.13515e+33
 2.06e+07	 6.95993e+10	 3.56002e+29	 4.17281e+33
 2.07e+07	 6.89322e+10	 3.51459e+29	 4.21047e+33
 2.08e+07	 6.82698e+10	 3.46963e+29	 4.24812e+33
 2.09e+07	 6.76121e+10	 3.42514e+29	 4.28578e+33
 2.1e+07	 6.69592e+10	 3.38111e+29	 4.32342e+33
 2.11e+07	 6.6311e+10	 3.33754e+29	 4.36106e+33
 2.12e+07	 6.56675e+10	 3.29443e+29	 4.39869e+33
 2.13e+07	 6.50288e+10	 3.25177e+29	 4.43631e+33
 2.14e+07	 6.43948e+10	 3.20957e+29	 4.47391e+33
 2.15e+07	 6.37655e+10	 3.16782e+29	 4.51149e+33
 2.16e+07	 6.31409e+10	 3.12651e+29	 4.54904e+33
 2.17e+07	 6.2521e+10	 3.08565e+29	 4.58658e+33
 2.18e+07	 6.19058e+10	 3.04524e+29	 4.62409e+33
 2.19e+07	 6.12953e+10	 3.00526e+29	 4.66157e+33
 2.2e+07	 6.06895e+10	 2.96572e+29	 4.69902e+33
 2.21e+07	 6.00883e+10	 2.92662e+29	 4.73644e+33
 2.22e+07	 5.94918e+10	 2.88794e+29	 4.77382e+33
 2.23e+07	 5.89e+10	 2.8497e+29	 4.81116e+33
 2.24e+07	 5.83128e+10	 2.81188e+29	 4.84847e+33
 2.25e+07	 5.77302e+10	 2.77449e+29	 4.88573e+33
 2.26e+07	 5.71522e+10	 2.73752e+29	 4.92295e+33
 2.27e+07	 5.65788e+10	 2.70096e+29	 4.96012e+33
 2.28e+07	 5.60101e+10	 2.66482e+29	 4.99724e+33
 2.29e+07	 5.54459e+10	 2.62908e+29	 5.03431e+33
 2.3e+07	 5.48862e+10	 2.59376e+29	 5.07133e+33
 2.31e+07	 5.43311e+10	 2.55884e+29	 5.1083e+33
 2.32e+07	 5.37805e+10	 2.52433e+29	 5.1452e+33
 2.33e+07	 5.32345e+10	 2.49021e+29	 5.18205e+33
 2.34e+07	 5.26929e+10	 2.45649e+29	 5.21884e+33
 2.35e+07	 5.21558e+10	 2.42317e+29	 5.25556e+33
 2.36e+07	 5.16232e+10	 2.39023e+29	 5.29222e+33
 2.37e+07	 5.10951e+10	 2.35768e+29	 5.32881e+33
 2.38e+07	 5.05714e+10	 2.32551e+29	 5.36533e+33
 2.39e+07	 5.0052e+10	 2.29373e+29	 5.40179e+33
 2.4e+07	 4.95371e+10	 2.26232e+29	 5.43817e+33
 2.41e+07	 4.90266e+10	 2.23128e+29	 5.47447e+33
 2.42e+07	 4.85204e+10	 2.20062e+29	 5.5107e+33
 2.43e+07	 4.80185e+10	 2.17032e+29	 5.54685e+33
 2.44e+07	 4.7521e+10	 2.14039e+29	 5.58293e+33
 2.45e+07	 4.70278e+10	 2.11082e+29	 5.61892e+33
 2.46e+07	 4.65388e+10	 2.08161e+29	 5.65483e+33
 2.47e+07	 4.60541e+10	 2.05276e+29	 5.69065e+33
 2.48e+07	 4.55737e+10	 2.02425e+29	 5.72639e+33
 2.49e+07	 4.50975e+10	 1.9961e+29	 5.76204e+33
 2.5e+07	 4.46254e+10	 1.96829e+29	 5.7976e+33
 2.51e+07	 4.41575e+10	 1.94082e+29	 5.83307e+33
 2.52e+07	 4.36938e+10	 1.91369e+29	 5.86845e+33
 2.53e+07	 4.32342e+10	 1.8869e+29	 5.90373e+33
 2.54e+07	 4.27788e+10	 1.86044e+29	 5.93892e+33
 2.55e+07	 4.23274e+10	 1.83432e+29	 5.97402e+33
 2.56e+07	 4.188e+10	 1.80851e+29	 6.00901e+33
 2.57e+07	 4.14367e+10	 1.78303e+29	 6.04391e+33
 2.58e+07	 4.09975e+10	 1.75788e+29	 6.0787e+33
 2.59e+07	 4.05622e+10	 1.73304e+29	 6.11339e+33
 2.6e+07	 4.01309e+10	 1.70851e+29	 6.14798e+33
 2.61e+07	 3.97035e+10	 1.68429e+29	 6.18247e+33
 2.62e+07	 3.928e+10	 1.66038e+29	 6.21685e+33
 2.63e+07	 3.88605e+10	 1.63678e+29	 6.25112e+33
 2.64e+07	 3.84448e+10	 1.61348e+29	 6.28529e+33
 2.65e+07	 3.8033e+10	 1.59048e+29	 6.31934e+33
 2.66e+07	 3.7625e+10	 1.56777e+29	 6.35328e+33
 2.67e+07	 3.72209e+10	 1.54535e+29	 6.38712e+33
 2.68e+07	 3.68205e+10	 1.52323e+29	 6.42084e+33
