4.299999999999999933e-01 1.370000000000000107e+00 1.419999999999999929e+00 1.820000000000000062e+00 2.810000000000000053e+00 3.450000000000000178e+00 4.410000000000000142e+00 4.410000000000000142e+00 4.459999999999999964e+00 5.440000000000000391e+00 5.589999999999999858e+00 5.750000000000000000e+00 6.330000000000000071e+00 7.379999999999999893e+00 1.041000000000000014e+01 1.041000000000000014e+01 1.258999999999999986e+01 1.333999999999999986e+01 1.356000000000000050e+01 1.438000000000000078e+01 1.527999999999999936e+01 1.739000000000000057e+01 1.739000000000000057e+01 2.071999999999999886e+01 2.446000000000000085e+01 2.650000000000000000e+01 2.932000000000000028e+01 3.037999999999999901e+01 3.139999999999999858e+01 3.139999999999999858e+01 3.146999999999999886e+01 3.238000000000000256e+01 3.428000000000000114e+01 3.431000000000000227e+01 3.440999999999999659e+01 3.454999999999999716e+01 3.725000000000000000e+01 3.738000000000000256e+01 3.838000000000000256e+01 4.029999999999999716e+01 4.042000000000000171e+01 4.227000000000000313e+01 4.442999999999999972e+01 4.742000000000000171e+01 5.047999999999999687e+01 5.090999999999999659e+01 5.572999999999999687e+01 5.624000000000000199e+01 5.638000000000000256e+01 5.939999999999999858e+01 6.820999999999999375e+01 8.606000000000000227e+01 8.717000000000000171e+01 8.917000000000000171e+01 9.517000000000000171e+01 2.761299999999999955e+02 3.217900000000000205e+02 3.889300000000000068e+02
1.829999999999999994e+41 5.939999999999999917e+41 6.099999999999999980e+41 6.529999999999999617e+41 7.759999999999999568e+41 1.750000000000000117e+42 1.269999999999999929e+42 1.269999999999999929e+42 1.219999999999999996e+42 8.799999999999999590e+41 8.329999999999999357e+41 7.589999999999999550e+41 5.910000000000000050e+41 5.479999999999999639e+41 6.859999999999999698e+41 6.859999999999999698e+41 7.629999999999999372e+41 7.840000000000000760e+41 8.030000000000000690e+41 8.229999999999999802e+41 7.540000000000000546e+41 5.870000000000000228e+41 5.870000000000000228e+41 4.500000000000000125e+41 3.489999999999999969e+41 3.210000000000000053e+41 2.809999999999999896e+41 2.739999999999999820e+41 2.719999999999999909e+41 2.719999999999999909e+41 2.660000000000000175e+41 2.580000000000000144e+41 2.449999999999999947e+41 2.449999999999999947e+41 2.439999999999999992e+41 2.469999999999999859e+41 2.170000000000000031e+41 2.160000000000000075e+41 2.099999999999999955e+41 1.990000000000000057e+41 2.000000000000000012e+41 2.050000000000000177e+41 1.949999999999999848e+41 1.869999999999999816e+41 1.699999999999999991e+41 1.699999999999999991e+41 1.520000000000000017e+41 1.480000000000000001e+41 1.460000000000000090e+41 1.319999999999999939e+41 9.830000000000000430e+40 6.989999999999999701e+40 6.640000000000000289e+40 6.749999999999999993e+40 5.390000000000000039e+40 1.070000000000000016e+39 4.760000000000000172e+38 1.550000000000000088e+38
